Date,Stars,Reviews,BankName
06-08-2017,5,"
Thank you, Rick Richter, and your team for completing our mortgage refinance on time and making us feel like valued clients.  We so much appreciate the way the entire team were always there for us when we had questions and were able to promptly work through the hurdles of refinancing with professionalism.   We are so happy with our rate and with your service!
        ",Guarenteed Rate Inc
18-06-2016,5,"
The team at  guaranteed rate took a complicated tax return situation and smoothly sailed it through the usually horrible mortgage process. But some how their tremendous team made it quick, clean, and painless.
I got a fantastic low rate with an easy loan, what else can you ask for.
Thank you Michelle and the rest of the team, your the best!
        ",Guarenteed Rate Inc
15-07-2017,5,"
Mike's knowledge and enthusiasm are evident in everything he does. I've never worked with anyone who responds to emails faster. Great communication and great service.
        ",Guarenteed Rate Inc
11-10-2017,5,"
Mike is one of the most highly rated and successful mortgage brokers in the country.  He's also one of the most knowledgeable brokers that I know. I work with Mike frequently, and I rely on him to educate me and my clients on,  and navigate us through, the latest mortgage regulations. I am also extremely impressed, because I have seen Mike obtain a preapproval for a client in a matter of 30 minutes, after normal business hours... Read More
        ",Guarenteed Rate Inc
17-12-2017,5,"
A friend of mine told me that he just refinanced his house for an unbelievable interest rate and I wanted to find out what the rates were in the market. I was a little skeptical about how this online process of finding the mortgage refinancing works, but Joe Dilucchio of Guaranteed Rate was fantastic to deal with. He was super helpful, friendly and ensured that he answered all my questions to ensure that we werent wasting each other's time.  Joe provided different types of options, patiently explained all of them and went through pros and cons and most importantly didnt try and and sell me anything.  I have met enough folks who will try and force an option on you and want you to buy.  Joe's attitude of building relationships instead of selling a deal really resonated with me and I will certainly recommend Joe to anyone who in interested in financing or refinancing option and will certainly reach out to him for my financing needs in the future... Read More
        ",Guarenteed Rate Inc
13-11-2016,5,"
I am pretty sure they set a world record in getting my paperwork done PROPERLY and without hassle. I'd recommend doing business with them hands down.
        ",Guarenteed Rate Inc
15-07-2017,5,"
I had a great experience working with Joanne. She is very experienced and knowledgeable, yet patient when answering my questions (even if they were basic). She made everything easy to understand and was accessible during each step of the process, which definitely helped reduce any doubts or hesitations that I came across. As a result, the process went smoothly and I felt confident with my decisions and results. I would strongly recommend her to anyone else who is the process of buying a home.... Read More
        ",Guarenteed Rate Inc
01-01-2016,5,"
AWESOME experience!  Very professional, efficient and great communication.  This team is on top of everything with simple, efficient, latest technology to close FAST....Highly Recommend!!!  

Rick was very professional with all options, opportunities, and communications....

Competitive products and recommendations were offered for consideration...
        ",Guarenteed Rate Inc
14-10-2016,1,"
I spoke to one of your customer service rep. I wasn’t willing to start the process and/or give her personal information, she hung up the phone without saying anything and left me on the phone very unprofessional 
        ",Guarenteed Rate Inc
03-07-2016,1,"
bad
        ",Guarenteed Rate Inc
08-06-2017,1,"
For some reason this company denied me because they insisted my monthly obligations were more than 10 times the actual amount. I provided all the necessary proof of this error to no avail. 

They clearly listed all of my obligations TWICE when figuring my debt to credit ratio and paid no attention to the documentation from my creditors showing the accurate information.... Read More
        ",Guarenteed Rate Inc
22-03-2016,1,"
At the end of the 35 day period, we were about to sign our contract for our new mortgage. IT was $2500 more than what was disclosed to us. We were not able to close and guaranteed rate NEVER told us about the extra cost. I talked with several supervisors, to which, nothing was dealt with appropriately for Service Recover, Customer satisfaction or complaint/grievance resolution. I called QUICKEN LOANS and they were able to help me quickly and were professional. I would not recommend Guaranteed Rate.... Read More
        ",Guarenteed Rate Inc
30-06-2017,1,"
I have never been so frustrated with a company!  I apply on Monday, they contact me via phone and email almost immediately but I missed the call.  The email from the mortgage person said that we could initially communicate by email to get the ball rolling if that works, which it does when you spend your entire day on the phone!  So I emailed....and emailed....and emailed....then kept calling, emailed again and even emailed customer service - and NOTHING!  I can't even get the courtesy of a response, even if its to say ""got your emails, we will get back to you as soon as we can"", which would be perfectly fine.  Now I have a hit on my credit from them and nothing to show for it so now someone else will be getting my business.  Don't waste your time with them... Read More
        ",Guarenteed Rate Inc
10-11-2017,1,"
Unfortunately we were dealing with an agent in the Santa Clara County area in CA and his name was Andrew. He left from another company called Alpine mortgage and moved to this company and thats where everything went bad. Responsiveness towards myself (The agent) and my clients has been slow and every aspect of the transaction has now been delayed. Asking for papers in the 19th hour has killed our chances of closing this on time. Unfortunately Andrew has done everything but help us out and be a strong customer service rep. I would not wish his services upon any other home buyer. Very disappointed on the entirety of this guys professionalism... Read More
        ",Guarenteed Rate Inc
18-01-2017,1,"
Adam and his team apparently do not communicate with each other. Extremely disorganized and very unprofessional. I would NOT recommend!
        ",Guarenteed Rate Inc
13-12-2016,1,"
While William was fine, my loan officer, and was at times very good; this entire experience was horrible when it came down to the actual processing and closing. The underwriter did not tell me about additional items needed until the very last week before closing, and I feel that she should have been able to give me that list when I called to check status 2 to 2 1/2 weeks prior. At that point I was told that everything was good to go and just waiting on the appraisal. I live in Hawaii and buying here means that there is a 4 day lag time from when you sign to when the closing is actual. The items she was demanding would take 10-14 business days to get and I had already purchased my airline ticket, shipped my vehicle and household goods. There was no compassion and it came across as she was the word of GOD and I would have to bow her will. The company did not even offer any assistance for having to pay for the changes I had to do with my time and schedule as well as the airfare. They only care when it comes to getting your MONEY! With buying being stressful as it is, this was uncalled for from the companies side and they need to reevaluate their processes and get the understanding of what real customer service is- it is RESPECT of the customer and their time and lives!

STAY far away from this company... Read More
        ",Guarenteed Rate Inc
13-08-2017,1,"
Lending tree matching me up with companies that don't offer the product I requested.
        ",Guarenteed Rate Inc
11-01-2017,1,"
Arbor Mortgage failed me in more ways too list then not!! The Government shut down did not help the situation but should of never been in that situation in the first place if this company would increase their communication and dedication to the costumer then may be I would recommend them, but for now NO CHANCE!!!
        ",Guarenteed Rate Inc
08-06-2017,1,"
I was contacted via email by Jody Martin twice. I answered her questions then never heard from her again. That's not what I call good customer service. If they were unable to approve me for a mortgage that's fine, but at least let me know.
        ",Guarenteed Rate Inc
24-05-2017,1,"
Aweful experience in terms of service, follow-up and overall experience. I would not recommend to anyone (at least the Louisville KY office). My loan was submitted on May 25 and I was told by my loan mgr Daniel Dunlop that I should expect a closing in 30-days. It's August 22 and I still haven't closed. Worse part is it takes on average 3-days for anyone there to follow-up to my phone call. My loan mgr Daniel Dunlop stopped working with me because he said he wasn't making enough money from my loan and was pulled off, this was after weeks of not hearing from anyone to find out what was going on with my loan. I finally called the corporate office in Chicago when no one was calling me back. They had Freddy Western the branch manager call me and his follow-up is worse than Daniel's. They may advertise a low APR but it comes at a big price and is just now worth it... Read More
        ",Guarenteed Rate Inc
18-07-2016,1,"
Was not able to provide a viable product for my needs. Was rude when I was confused and upset about their inability to help.
        ",Guarenteed Rate Inc
27-12-2016,1,"
Called me after 60 seconds of submitting my Lending tree form. Asked if they could run some numbers by me, which I later found out was pulling my credit score without my permission. Didnt ask any specifics, just emailed a preapproval letter with a horrible rate.
        ",Guarenteed Rate Inc
24-08-2016,1,"
I spoke to this lender for quite some time and gave them all of the information needed and they even pulled my credit (thanks for the negative ding on my credit score now!) and they said they were sending out information for me to continue with a refinance. NOTHING WAS EVER SENT! I called back and was told that someone else sends out the information and they would send it the next day. NOTHING!!!

POOR POOR POOR CUSTOMER SERVICE AND A WASTE OF TIME!!... Read More
        ",Guarenteed Rate Inc
13-11-2016,1,"
Positive: Completed mortgage refinance reducing my APR from 5.25% to 3.5%

However: The 3.5% rate was available at several competitors, several of whom offered lower fees. I was also refinancing to reinstate my VA Certificate of Eligibility toward purchase of a home. Since the rate was available elsewhere, I hired GR based on the broker's claim that the transaction could be completed within 4-5 weeks or less. I formally began the process with Guaranteed Rate on July 2. Based on broker feedback that the transaction was in underwriting on July 23rd, we planned the closing date on our new home purchase for 1 month later and I alerted VA. This refinance didn't close with GR until a full month later (Aug 23) and the loan was funded on Aug 27. I came within 2 days of missing a rate-lock date on the other new-home purchase mortgage because of this.

Communications from the broker was horrible. As I mentioned, in parallel with this effort, I was going through the process of obtaining a home purchase mortgage from another company, so I have a great basis of comparison. I received no information from Guaranteed Rate without having to ask for it. When I did receive information, it was minimal (typically ""yes"" or ""no"" answer), so I had to follow-up with additional questions to get clarification on details (I don't do this for a living, that's why I hired GR! I definitely did NOT receive my money's worth).

If I'm to believe the broker, my loan package spent 4 1/2 weeks in underwriting. BTW, my credit scores are all above 770, so there was no issue there. When asked, the broker never offered any rationale for the delay.

When asked by GR, I sent this same review two weeks ago. Surprise - I haven't heard a word back from them apologizing for their complete lack of customer service.

Trust me, you can do better than these guys... Read More
        ",Guarenteed Rate Inc
24-04-2017,1,"
I tried emailing the lender, and it got sent back to me. I tried calling the lender and all I got was a busy signal. I couldn't get a hold of anyone.
        ",Guarenteed Rate Inc
29-10-2016,1,"
They called me and asked about the city in NH that we where looking at and when I told him we might consider MA as well he hung up on me.
        ",Guarenteed Rate Inc
04-03-2017,1,"
I would not recommend this mortgage company at all. They were very prompt to answer but as soon as they got the appraisal and find out I wasn't able to refinance they didn't return any of my calls. In fact I had to call to find out the appraisal report.
Bad service.
        ",Guarenteed Rate Inc
15-09-2016,1,"
I am new to home buying. Before I make such a huge decision, I like to ask lots of questions, including questions about how mortgages work. I want to make sure I am informed enough to at least have a shot at making an intelligent decision.

I had asked similar questions of several other lenders who contacted me through this site and they were all very polite and happy to answer my questions. Aaron however, seemed to have an attitude from the moment I picked up the phone and appeared to become more annoyed as I asked more questions.

His general tone was one of rudeness and condescension. The conversation ended, when Aaron cut me off in the middle of a question and said ""well let me ask you this, what didn't you understand about what I just said?"" At that point I informed him that our conversation was over and I would not be doing business with his company.

I'm not sure why Aaron and Guaranteed Rate, Inc. think it’s acceptable to treat people this way, but if you have expectations similar to mine, you may disappointed with their service.

On the bright side, they aren't the only game in town. There are plenty of other companies in this business who will treat you better than Aaron... Read More
        ",Guarenteed Rate Inc
25-11-2017,1,"
I was ""pre-approved"" by Guaranteed Rate after they had all of my information, including an extensive application and full access to my credit information. Of course, I stopped dealing with other lenders who had made offers. I then entered into a months-long process of responding to multiple requests for documentation; everything had been clearly spelled out in my application, but they needed corroboration. Whenever I sent something, they would call a few days later and say that ""Underwriting"" required something else; and that it was all on account of the new govt. regulations. (And note that I was looking to consolidate the 1st and 2d mortgages on my home, and that the total I was asking for was less than 25% of my home's value.)

Finally, I received a call from my loan contact saying that my credit card balance was too high, and they couldn't give me a loan unless I paid it off first. This was information they had had all along, before they ""pre-approved"" me. In fact, my primary reason for re-financing was to get my monthly mortgage payments lower and to pay off that credit card balance. I basically said that their response was not acceptable; and we eventually got it done. However, I would never recommend them.

The only thing I would give them high points for is responsiveness. At least until I agreed to go with them, they got back to me quicker than anyone. I didn't go with 2 other lenders who were offering similar rates because they weren't getting back to me as fast as Gauranteed Rate. Once I went with them, however, the process dragged on for months; and they almost weren't going to give me the loan. Buyers Beware... Read More
        ",Guarenteed Rate Inc
15-06-2017,5,"
I worked with Kory and Carla at NASB. They were a superb team and provided excellent, responsive and knowledgeable service throughout the entire process. Ours was a complicated process with a refinance and a loan and they hung in there with us the entire time. It was a great experience working with both of them. I highly recommend them and will use them in the future for all of my mortgage needs... Read More
        ",North American Savings Bank
13-08-2017,5,"
Kory was by far the best loan officer I have ever worked with. We were dealing with a complicated refinance and purchase of two different properties and he was cool, calm, professional and extremely knowledgeable throughout the entire process. I wouldn’t use anyone else moving forward. His level of integrity and responsiveness is second to none. Thanks for everything, Kory... Read More
        ",North American Savings Bank
30-09-2016,5,"
Expert loan officer, well versed in VA and the financial impacts of loan component changes. The best I have worked with across 7 home buying/selling deals.  Now advocated for by the #1 real estate broker in the state due to his ability to close complicated and high pressure deals.  She places him at the top of the list after 32 years in the business!  

Professionally and patiently answers detailed questions and can rally the expanded NASB team (also stellar!) to support your needs.  He handled my complicated VA loan that seemed to change every week while we tried to buy an Antebellum home (tough comps) during my retirement from the military (tough income verification) with five families all swapping homes (tons of contingencies).  Everything along the way mattered and Aaron and the NASB team got it done (even on weekends) and closed on time with the best interest rate in the market and no added origination fees.  

Look, do NOT pass up an opportunity to work with him. ... Read More
        ",North American Savings Bank
11-01-2017,5,"
The NASB team went above and beyond for me and my family and closed an important VA home loan on time despite many changes, my military retirement, and a very challenging Antebellum home that required the entire NASB team to pull out all the stops, know the rules and regulations, and guide us through a tough VA process.  I truly believe we would not have closed on time with a different team.  I will only recommend NASB for home loans...especially complicate VA loans... Read More
        ",North American Savings Bank
11-01-2017,5,"
Dallas Goodlet and his entire team are deserving a special thank you.  He was as professional as they come and closed our loan in 12 days.  We were with another competitor originally and he called, saving us thousands over our current lender. It was a real pleasure getting to work with this institution and a class act like Dallas.  Great job!
        ",North American Savings Bank
24-08-2016,5,"
Comments:	To begin my wife and I were at the point of signing completion with the leader of online home mortgage service. We were not satisfied with the origination cost so we applied to lending tree for competitive bids. Several lender matched or slightly beat NASB but none were convincing at closing on time. We chose NASB because of Dallas Goodlet believability on the closing. The sales, loan service and application process was competitive, assuring, professional, timely, supportive, and truthful. Dallas Goodlet/ Brent Custer and the whole NASB team delivered the mortgage on time and at the price promised. We are completely satisfied and appreciative of the staff, product and service of your company. Kudos to all ... Read More
        ",North American Savings Bank
13-11-2016,5,"
Working with Jon was such an amazing experience! From the start he offered answers to any questions I had since after all this was our first home purchase! Jon was always a phone call away ready to help where needed. He made the stringent home buying process as easy as possible! I would definitely recommend any potential buyers to work with Jon, I know for myself I will be calling him if we ever decide to buy another house!

Thanks Jon... Read More
        ",North American Savings Bank
13-11-2016,5,"
NASB was amazing to work with! The pre-approval process was easy and informational. We chose our home and closed within 30 days of our agreement date! Thanks NASB for making our first home purchase an amazing experience!
        ",North American Savings Bank
29-07-2017,5,"

Jon Barrett was a great asset to my husband and I. He made our mortgage loan process extremely simple and quick! Jon was knowledgeable, helpful, patient and accurate. We would suggest anyone shopping for a mortgage loan to give Jon a call.

        ",North American Savings Bank
26-10-2017,5,"
Jon Barrett was a great asset to my husband and I. He made our mortgage loan process extremely simple and quick! Jon was knowledgeable, helpful, patient and accurate. We will be passing Jon's name along to anyone looking for a mortgage loan!
        ",North American Savings Bank
27-12-2016,5,"
I can't express how incredibly awesome our experience was with working with Bryant Small at NASB. As a military family, we have purchased or refinanced many homes and this was by far the BEST experience we have ever had. Bryant makes it easy and took the time to discuss the best options for us. I've never met Bryant, but you can't mistake authenticity and we knew instantly he and NASB were who we were going with.... Read More
        ",North American Savings Bank
15-06-2017,5,"
Best loan officer I could have hoped for! Jeff exceeded my expectations. He worked very hard to get me the best rate possible. Highly recommended 
        ",North American Savings Bank
29-03-2016,5,"
Adam was great to work with during our refi!  His attention to detail made this a smooth and easy transaction.   It has been several years since we've gone thru the home loan process and we were unsure where to start.   After talking with Adam, we were confident he was the one to help us with our refi.  He was professional, helpful, very knowledgeable about the loan process and answered all of our questions in a timely manner.   I would highly recommend Adam and would not hesitate to work with him again... Read More
        ",North American Savings Bank
16-08-2016,5,"
Great website, knowledgeable, responsive and always got back to us quickly with answers to our questions.  Mortgage process can be very tedious and they made it easy.
        ",North American Savings Bank
20-05-2016,5,"
We received offers from multiple banks after our lending tree request for a mortgage.  Alex Madewell from NASB was by far the best offer.  He made the entire process easy and was very knowledgeable.  The closing on this home was seamless, no surprises.  I would definitely recommend Alex Madewell and NASB to anyone looking for a mortgage.
        ",North American Savings Bank
24-05-2017,5,"
Rob was very helpful in getting this loan closed. Few issues on our end we didn't know about but he was still able to get it done on time.
        ",North American Savings Bank
17-12-2017,5,"
Peter and his team were great to work with. They were professional and prompt with their responses. They answered all my questions and somehow got us to closing on time despite various roadblocks we encountered.
        ",North American Savings Bank
27-09-2017,5,"
Adam came highly recommended and from the first time we spoke with him, it was clear why.  He was friendly, professional, knowledgeable, and worked hard to ensure we were taken care of in all aspects.  Beyond the necessary effective communication skills, he brought a personal touch after we closed by sending us a hand written note of congratulations.  I will recommend him to everyone I know buying a house.... Read More
        ",North American Savings Bank
26-01-2017,5,"
A real stand up guy. From the beginning Mr. Barrett alievatied any uncertainties we faced with buying our first home. This guidance and expertise was certainly what a “first time homebuyer” would hope for. From beginning to the very end he stood by us and walked us through the entire process. Even down to the wire at closing Mr. Barrett stepped up and saved us thousands by identifying an errounous mistake in the contract. When I buy again, I’ll call Jon. Thank you Jon Barrett! We certainly enjoyed working with you... Read More
        ",North American Savings Bank
18-01-2017,5,"
I had the pleasure of working with Mr. Barrett from NASB and I couldn’t be more please. From the very beginning Mr. Barrett guided us on our journey with the upmost courtesy and respect. Even while closing Mr. Barrett once again came to the rescue helping me save even more money! A big thanks to Mr. Barrett and the team at NASB. When I buy again I know who I’ll call
        ",North American Savings Bank
24-02-2017,5,"
As a first time homebuyer I was walking blindly, Bryant became my guide! I recall telling him ""I don't speak mortgage"" and that was no problem at all. Bryant was kind, understanding, and genuinely cared throughout the entire process from my online application to the day we became homeowners. He was very prompt and always gave clear explanations of what was happening, next steps, and what path would be in my best interest. Even when there were bumps in the road he was there to smooth them out. I would recommend Bryant to anyone seeking financial wisdom in their buying/refinancing process... Read More
        ",North American Savings Bank
04-06-2016,5,"
They got me the best deal. They price matched and did even better. Fortunate I got to work with them. 
        ",North American Savings Bank
04-03-2017,5,"
Alex was persistent, diligent, and thorough. He was easy to work with and got me an excellent rate on my home. Next time I buy I’ll absoltely work with him. 
        ",North American Savings Bank
02-11-2017,5,"
My wife and I have purchased several homes over the years and have worked with a number of different mortgage companies. Our experience with Jeremy and Brent (Custer) has been, by far, the best we have ever experienced. If we are ever in the market again, we will definitely be back and will recommend NASB to anyone we know who is looking for a mortgage.
        ",North American Savings Bank
24-12-2017,5,"
Great customer service. Always available when I called and very respectful. Thanks for working extra hard to close on time. 
        ",North American Savings Bank
14-03-2016,5,"
I would like to thank Brent for working with us. He kept encouraging us when we felt we would get turned down because of a previous lender. Brent and his team did everything possible to meet our deadline. Thanks to him,  we are now happy home owners. 
        ",North American Savings Bank
04-03-2017,5,"
I first inquired about a loan with Brent (6) months ago. I then told him I wanted to put it all on hold once I found out the cost to buy out my lease. After (6) months I contacted him in the morning and told him it was time for me to get serious. He responded within the hour and we were rolling again.

2 weeks later I found a home I wanted to make an offer on. 4 weeks later I closed on the home. During that time I always knew what was going on. We talked daily. He made me feel comfortable through the whole process and I always felt like I was in control. Honestly, purchasing the home was much easier than I thought. I'd recommend him to anyone.... Read More
        ",North American Savings Bank
10-04-2017,5,"
It had been ten years since I bought a house and I was little nervous of what I could afford this time around and going through the process again. Adam couldn't have been better to work with. He was great at communicating and making me feel at ease. He got us the best rate and was a dream to work with. He completely took the anxiety out of home buying. You will regret not using him. He is knowledgeable and you can tell he really cares about you... Read More
        ",North American Savings Bank
27-12-2016,5,"
Fred was very nice, and always available to address my concerns. He seems to really care about his customers. Going through a refinance is never very pleasant, but Fred did his best to make it as painless as possible. Thanks Fred!!
Best,
Kary

        ",North American Savings Bank
26-01-2017,5,"
I worked with Kory Klossner, a loan officer with NASB.  After confirming he could offer a much lower rate than my financial institution, he then took the additional time to explain the pros and cons of different loan types (conventional versus VA loans).  Kory also took the time to calculate approximate monthly payments and closing costs for each.  I never felt like I was being pressured or rushed into a decision, in fact I felt quite the opposite.  He gave me whatever time I needed to fully understand my options and make the choice that was right for me, based upon my unique circumstances.  Kory went above and beyond to make me feel comfortable with what has been the biggest financial decision of my life.  Thanks Kory...5 stars... Read More
        ",North American Savings Bank
15-06-2017,5,"
I worked with Kory Klossner, a loan officer with NASB.  After confirming he could offer a much lower rate than my financial institution, he then took the additional time to explain the pros and cons of different loan types (conventional versus VA loans).  Kory also took the time to calculate approximate monthly payments and closing costs for each.  I never felt like I was being pressured or rushed into a decision, in fact I felt quite the opposite.  He gave me whatever time I needed to fully understand my options and make the choice that was right for me, based upon my unique circumstances.  Kory went above and beyond to make me feel comfortable with what has been the biggest financial decision of my life.  Thanks Kory...5 stars... Read More
        ",North American Savings Bank
28-04-2016,5,"
I couldn't have been more pleased with Aaron's customer service. My father recommended Aaron when I was looking to buy a house. Aaron fought to get me the best rate and made sure that everything went as planned. When I wasn't able to move my closing date up to keep my rate interest rate, Aaron told me not to worry about it and he would cover the cost difference. He did the same thing when we had to pay extra to rush the appraiser to close on time. I would and will recommend Aaron to anyone looking to buy a home because I know he will do a great job like he did for me.... Read More
        ",North American Savings Bank
14-10-2016,5,"
I can't begin to express my happiness with working with Aaron, not only is he professional and knowledgeable but he literally ended up saving me thousands of dollars on my loan! I thought I had good rate until I spoke with him and we were able to lower it almost a full 1% which saved us hundreds of dollars per month and then he was able to get everything approved/closed on a very tight timeline of less than 4 weeks! I highly recommend him... Read More
        ",North American Savings Bank
30-06-2017,5,"
Very responsive and worked hard to get us approved.  The mortgage experience itself can be very stressful, but Jon really made us feel like someone was on our side.  Thanks again for everything.
        ",North American Savings Bank
19-10-2017,5,"
Joey was very helpful. We appreciated his friendly manner and his timely responses.
        ",North American Savings Bank
27-12-2016,5,"
Our loan officer, Joey Hartegan, was friendly and very helpful. My wife and I were very pleased that we chose NASB to refinance our home.
        ",North American Savings Bank
11-06-2016,5,"
My family and I shopped around for home mortgages for a while. We currently reside in New Jersey and every mortgage company wanted nearly 20k to close. I found North American Savings Bank online, and Steve was the person that I was assigned to work with. He was wonderful to say the least. Steve would always answer my calls and emails promptly. In addition, when out of the office, Steve always made sure a colleague assisted me. I honestly cannot say enough about (NASB). Ultimately, the were able to get me a much lower interest rate and monthly payment on my home. I highly recommend Steve to anyone ... Read More
        ",North American Savings Bank
11-01-2017,5,"
RC was excellent to work with!  He is a straight shooter and an honorable fellow veteran. He ensured we understood what was happening, what to expect and how long it would take. I can't recommend anyone more for your lending needs when working with a VA loan, you need a loan officer who ""knows"" what they are doing. He is great at what he does and will personally ensure your closing is on time. Even with an extremely slow appraiser who did not meet deadlines causing delays, we still closed on time thanks to RC, his professionalism and his dedication to keep his word. His team is great to work with as well... Read More
        ",North American Savings Bank
07-07-2017,5,"
Very smooth experience.....working with a VA loan, closing on time, NASB was extremely easy to work with. As a veteran, you WANT a lender who understands and easily funds VA loans and NASB meets this requirement with five stars. Other lenders we have worked with in the past do not meet NASB's service, especially closing on time, in my experience. Recommend highly!
        ",North American Savings Bank
30-01-2016,5,"
Outstanding service and always timely
        ",North American Savings Bank
20-12-2016,5,"
Fred went above and beyond to make sure everything went smoothly including making calls while on vacation. Fred works hard to make your dreams come true.
        ",North American Savings Bank
05-05-2016,5,"
Fast, helpful, best service possible. I heartily recommend them to everyone.
        ",North American Savings Bank
29-07-2017,5,"
Aaron did everything humanly possible to get me the best rate and terms that he possibly could.

He listened to me and responded to my needs with concern, care, and expertise.

I could never have anyone who could have helped me more by being a caring, knowledgable, patient, and responsive individual.

Many thanks to Mr. Spring 
        ",North American Savings Bank
29-10-2016,5,"
Aaron was extremely help and very friendly. I kept his about everything and was always up front with everything. As a veteran myself, he made to go the extra mile for me and always was available to talk and answer questions. This was my first time buying a home and he made as painless as possible for me and my wife. I nothing but great things to about him and cannot thank him enough for helping us through this process... Read More
        ",North American Savings Bank
10-07-2016,5,"
Their loan officer and his team were amazing. They helped us every step of the way. 
        ",North American Savings Bank
30-09-2016,5,"
Alex was extremely helpful and always available if we had any questions or concerns. He kept in constant contact with us and told us exactly what was going to be happening and when. When any issues came up he addressed them quickly so we wouldn't have to wait longer for the closing. He was always trying to go the extra step to make sure we were taken care of. 
        ",North American Savings Bank
28-11-2016,5,"
Great service and easy
        ",North American Savings Bank
04-01-2017,5,"
Such a pleasure working with Alex. Couldn't ask for a better lender. 
        ",North American Savings Bank
09-08-2016,5,"
Good guy to work with.  Very responsive.  No surprises.
        ",North American Savings Bank
05-12-2016,5,"
Extremely smooth process with no surprises.  Better than expected interest rate.
        ",North American Savings Bank
26-06-2016,5,"
Fred was great! He worked around my schedule, was always very responsive and always knew exactly where I was in the process and helped me work on what to do next.
        ",North American Savings Bank
29-03-2016,5,"
I worked with a person name Andrew Leehy.  He is a very hard working, honest person with the customers interest not the commission at heart.
        ",North American Savings Bank
05-04-2016,5,"
Fred was awesome to work with! He is very knowledgeable in his field and is quick to respond to all calls and emails. He made sure the loan stayed on track and we closed on time, 29 days from the day we put a contract on the house. We highly recommend Fred!
        ",North American Savings Bank
07-07-2017,5,"
A fine bank with traditional values.  Just great.  The people are real and the bank ""walks the talk"".  A real pleasure to do business with them.
        ",North American Savings Bank
06-08-2017,5,"
Joey was knowledgeable, very accessible and maintained a positive attitude throughout the complex refinancing process.  He was a true partner, not just a functionary doing paperwork.

I trusted his judgment and he never failed me.  He also has a great sense of humor.
        ",North American Savings Bank
29-10-2016,5,"
I was hesitant to use a non-local mortgage company. My loan officer, Jeremy was more involved with the process than any local loan company I’ve used previously. His customer service and knowledge has exceeded my expectations. 
I don't usually recommend people, but I would consider Jeremy as a trusted “friend in the mortgage business”.

        ",North American Savings Bank
05-12-2016,5,"
I was hesitant to use a non-local mortgage company. My loan officer, Jeremy was more involved with the process than any local loan company I’ve used previously. His customer service and knowledge has exceeded my expectations. 
I don't usually recommend people, but I would consider Jeremy as a trusted “friend in the mortgage business”.

        ",North American Savings Bank
04-10-2017,5,"
Steve got it done when others couldn't. 30 day closing and he even got things done that his supervisor couldn't get done. Steve was recommended to me by a friend and I am glad I went with him. He was great to work with. 
        ",North American Savings Bank
31-08-2016,5,"
Very professional and customer oriented.
        ",North American Savings Bank
09-05-2017,5,"
Steve was very responsive and patient with my many questions. We haven't bought a house in many years.  And this was a big move for us.  I can't praise him highly enough.  Highly recommend.
        ",North American Savings Bank
22-10-2016,5,"
Great bank with great products.  Easily the best bank i've worked with.  
        ",North American Savings Bank
12-09-2017,5,"
Dallas is very experienced and knowledgeable.  Above all, he understand that customer service is to be no less than 100%.  Rain or shine Dallas was always available and never once missed a deadline or commitment to followup.  While NASB obviously has given Dallas the tools and resources to be successful, Dallas is the reason our experience was so stellar. 
        ",North American Savings Bank
23-01-2016,5,"
I was extremely impressed with the proffessionalism, the quality and speed of the quotes, the ability to communicate through my preferred methods and the speed to close. After speaking to several other loan officers, it was Jon Barrett at NASB that won us over. We couldnt have been happier with the service. Great work!  
        ",North American Savings Bank
12-09-2017,5,"
I was extremely impressed with the proffessionalism,  quality and speed of the quotes, the ability to communicate through my preferred methods and the speed to close. After speaking to several other loan officers, it was Jon Barrett at NASB that won us over. We couldnt have been happier with the service. Great work!  
        ",North American Savings Bank
24-05-2017,5,"
RC Malcolm was excellent, he stayed on top of everything to ensure that we were able to close on the projected close date. Everything went very smooth and i would recommend RC to anyone looking for a mortgage lender .
        ",North American Savings Bank
22-10-2016,5,"
Excellent service . RC stayed on top of everythign to make sure we closed on target .. i would recommend to anyone looking for a home loan .
        ",North American Savings Bank
06-08-2017,5,"
They completed everything on time to get us through a quick closing. So helpful!
        ",North American Savings Bank
09-05-2017,5,"
Brad was helpful through the entire process. As first time home buyers, my fiance' and I felt so much better with Brad's expertise and guidance!
        ",North American Savings Bank
02-12-2017,5,"
I will recommend everyone I know to NASB and Dallas Goodlet. I had the best experience possible. I’ve had many mortgages over my lifetime and this was by far, the most pleasurable. We received a great rate, the fees were low, and the service that Dallas provides is unmatched. I’m  not talking just about the mortgage industry. His service is the best I’ve experienced in any industry, maybe ever. Dallas may want to quit the mortgage business and start a customer service consultation business. Very satisfied customer.... Read More
        ",North American Savings Bank
12-05-2016,5,"
Our refinance process was a dream once we spoke with Dallas, and chose him and his bank.  My husband spoke to quite a few lenders and when we got on the phone with Dallas, our choice was firm. Why is he great?  Because, I know we drove him crazy!   We made it extra stressful on him by being technologically illiterate.  As a matter of fact, I’m having my grandson type the review! Dallas was so patient and understanding with us.  We had to snail mail all of the documents, we had a million questions for him, and he was a professional the entire time. He has to be one of the kindest and most empathetic people I’ve ever came across.  I’m 58 years old and I’ve had many, many, home buying and refinancing experiences, and by far, this was the easiest and most pleasurable.  If you want someone who truly has your best interests at heart and someone you can completely trust, then give Dallas a call.  I’ve already recommended my daughter to him.... Read More
        ",North American Savings Bank
